company,stage,country,sector,funding_amount,investors_count,founded_year,status,last_funding_date,estimated_revenue,capital_efficiency,monthly_burn,runway_months,traction_index,rule_of_40
Appfolio,Series A,USA,real_estate,30000000.0,3.0,2006.0,operating,2009-08-18,9000000.0,0.3,1250000.0,12.0,1.397195815201903,100.0
Application Craft,Angel,GBR,enterprise,1000000.0,3.0,2009.0,operating,2012-09-11,80000.0,0.08,55555.555555555555,9.0,1.0433482997538794,79.0
TerraSpark Geosciences,Series A,USA,software,6000000.0,1.0,2000.0,operating,2010-03-03,1800000.0,0.3,250000.0,12.0,0.21705202749313837,100.0
BioIQ,Series A,USA,biotech,492942.0,,2005.0,operating,2010-01-28,147882.6,0.3,20539.25,12.0,0.30071214907163146,100.0
VuCast Media,Series B,USA,mobile,5500000.0,1.0,1997.0,operating,2010-02-17,2750000.0,0.5,183333.33333333334,15.0,0.23477810156895942,90.0
DarkWorks,Series A,FRA,games_video,5440000.0,1.0,1998.0,operating,2010-02-22,1632000.0,0.3,226666.66666666666,12.0,0.18522639088042722,100.0
TRSB Groupe,Series A,,consulting,5330000.0,1.0,1997.0,closed,2010-03-25,1599000.0,0.3,222083.33333333334,12.0,0.17263822991178163,100.0
Mobile Max Technologies,,ISR,mobile,5000000.0,1.0,2004.0,operating,2010-02-25,1000000.0,0.2,208333.33333333334,12.0,0.2059783557388789,55.0
Seismo-Shelf,Series A,RUS,other,5000000.0,1.0,,operating,2010-01-12,1500000.0,0.3,208333.33333333334,12.0,2.934232893803793,100.0
Cat Amania,Series A,FRA,hardware,4920000.0,3.0,1988.0,operating,2010-02-26,1476000.0,0.3,205000.0,12.0,0.3409300515072061,100.0
Metro Telworks,Series A,IND,mobile,4880000.0,1.0,2004.0,operating,2010-01-05,1464000.0,0.3,203333.33333333334,12.0,0.31459293114036196,100.0
Aimetis,Series A,CAN,software,5000000.0,1.0,2001.0,operating,2010-03-04,1500000.0,0.3,208333.33333333334,12.0,0.23326090111952807,100.0
SinoHub,Series A,CHN,hardware,4610000.0,11.0,,closed,2010-02-24,1383000.0,0.3,192083.33333333334,12.0,32.22873932364788,100.0
SolvAxis,Series A,CHE,software,4550000.0,3.0,1987.0,operating,2010-02-02,1365000.0,0.3,189583.33333333334,12.0,0.3256217722640423,100.0
Oxsensis,Series A,GBR,hardware,4520000.0,5.0,2003.0,operating,2010-03-11,1356000.0,0.3,188333.33333333334,12.0,1.4513358738328601,100.0
GaBoom,Angel,GBR,games_video,87468.0,,2010.0,closed,2010-02-01,6997.4400000000005,0.08,4859.333333333333,9.0,0.3741450878425916,79.0
Queue-it,Angel,DNK,software,299539.0,1.0,2010.0,operating,2010-07-01,23963.12,0.08,16641.055555555555,9.0,0.41594837480219304,79.0
Actifio,Series C,USA,enterprise,107500000.0,6.0,2009.0,operating,2013-03-06,86000000.0,0.8,2986111.111111111,18.0,8.819174433572623,75.0
Illuminate Labs,Series A,SWE,,1060000.0,2.0,,acquired,2005-04-27,318000.0,0.3,44166.666666666664,12.0,5.288130893261215,100.0
Njuice,Angel,SWE,news,900000.0,,2010.0,operating,2012-05-29,72000.0,0.08,50000.0,9.0,0.45330901851222594,79.0
Blackberry,,CAN,hardware,1000000000.0,1.0,1984.0,ipo,2013-11-04,200000000.0,0.2,41666666.666666664,12.0,0.07872060537128867,55.0
Beijing Zhijin Leye Education and Technology Co,Series A,,enterprise,4390000.0,1.0,,operating,2010-03-10,1317000.0,0.3,182916.66666666666,12.0,2.9093791848351995,100.0
Wirescan,Series A,NOR,software,4260000.0,2.0,2005.0,operating,2010-03-15,1278000.0,0.3,177500.0,12.0,0.7166977521445815,100.0
NewsGator,Angel,USA,enterprise,39338411.0,3.0,2004.0,operating,2011-11-14,3147072.88,0.08,2185467.277777778,9.0,0.5815934597187896,79.0
VPIsystems,Series A,USA,software,13000000.0,9.0,1997.0,acquired,2010-03-29,3900000.0,0.3,541666.6666666666,12.0,1.7478025720853627,100.0
Confidex,Series A,FIN,hardware,3760000.0,2.0,,operating,2010-02-01,1128000.0,0.3,156666.66666666666,12.0,5.7718576291265515,100.0
Cuculus,Series A,DEU,software,3540000.0,5.0,2007.0,operating,2011-02-16,1062000.0,0.3,147500.0,12.0,2.3881785220098286,100.0
ActivNetworks,Series A,FRA,enterprise,3470000.0,2.0,1989.0,operating,2010-01-31,1041000.0,0.3,144583.33333333334,12.0,0.22744611810161372,100.0
iCreate Software,Series A,IND,software,3230000.0,1.0,2006.0,operating,2010-01-29,969000.0,0.3,134583.33333333334,12.0,0.396724627060672,100.0
Intellitect Water Holdings,Series A,GBR,cleantech,3230000.0,2.0,,operating,2010-01-11,969000.0,0.3,134583.33333333334,12.0,5.713810873831494,100.0
Leadspace,Series A,ISR,enterprise,10000000.0,4.0,2007.0,operating,2011-06-01,3000000.0,0.3,416666.6666666667,12.0,2.040332478644062,100.0
Setred,Series A,NOR,software,2880000.0,3.0,,operating,2010-01-31,864000.0,0.3,120000.0,12.0,8.511131086788165,100.0
PerBlue,Series A,USA,software,800000.0,1.0,2008.0,operating,2010-09-21,240000.0,0.3,33333.333333333336,12.0,0.5070080506580408,100.0
CitizenHawk,Series A,USA,advertising,3000000.0,1.0,2006.0,acquired,2008-05-12,900000.0,0.3,125000.0,12.0,0.39470879620474664,100.0
Hallpass Media,Series A,CAN,games_video,2000000.0,1.0,2008.0,acquired,2008-01-01,600000.0,0.3,83333.33333333333,12.0,0.542014511786874,100.0
ReVision Optics,Series D+,USA,biotech,104999998.0,6.0,1996.0,operating,2013-07-29,104999998.0,1.0,2916666.611111111,18.0,2.478132849762119,75.0
"CrowdOptic, Inc.",Series A,,security,750000.0,1.0,2010.0,operating,2010-07-20,225000.0,0.3,31250.0,12.0,0.8490919823425233,100.0
Delphinus Medical Technologies,Series B,USA,medical,19000000.0,3.0,2009.0,operating,2013-09-03,9500000.0,0.5,633333.3333333334,14.999999999999998,3.1892483671892373,90.0
TCD Pharma,Series A,ESP,biotech,8940000.0,3.0,,operating,2010-03-17,2682000.0,0.3,372500.0,12.0,9.160271192000659,100.0
Wavii,Series A,USA,web,2000000.0,11.0,2009.0,acquired,2010-07-01,600000.0,0.3,83333.33333333333,12.0,7.609295130225023,100.0
Glycode,Series B,FRA,biotech,4310700.0,4.0,2004.0,operating,2010-01-18,2155350.0,0.5,143690.0,15.0,1.7170092842472253,90.0
SmartCells,Series C,USA,biotech,4100000.0,5.0,,acquired,2010-06-17,3280000.0,0.8,113888.88888888889,18.0,24.226103594053917,75.0
Arsenal Vascular,Series A,USA,biotech,28000000.0,3.0,2005.0,operating,2011-10-26,8400000.0,0.3,1166666.6666666667,12.0,1.2160688863423692,100.0
Vedicis,Series A,FRA,network_hosting,2820000.0,1.0,2008.0,operating,2010-01-20,846000.0,0.3,117500.0,12.0,0.5551411965961779,100.0
dilitronics,Series B,DEU,hardware,2720000.0,1.0,,operating,2010-03-18,1360000.0,0.5,90666.66666666667,15.0,3.7613435193412386,90.0
Intucell,Series A,ISR,mobile,8500000.0,2.0,,acquired,2011-01-31,2550000.0,0.3,354166.6666666667,12.0,6.083471849610765,100.0
PrismTech,Series A,USA,software,2320000.0,2.0,1992.0,operating,2010-02-22,696000.0,0.3,96666.66666666667,12.0,0.25436886714123946,100.0
SecretBuilders,Series A,USA,games_video,2300000.0,2.0,2007.0,operating,2010-03-26,690000.0,0.3,95833.33333333333,12.0,0.920444757828218,100.0
TERMINALFOUR,Series A,IRL,software,2290000.0,3.0,1997.0,operating,2010-01-07,687000.0,0.3,95416.66666666667,12.0,0.5122207335589021,100.0
Panvidea,Series A,USA,games_video,2700000.0,2.0,2007.0,acquired,2010-03-19,810000.0,0.3,112500.0,12.0,0.9306544517457626,100.0
Light-Based Technologies,Series B,CAN,manufacturing,17000000.0,3.0,,operating,2011-09-19,8500000.0,0.5,566666.6666666666,15.000000000000002,12.708853017789673,90.0
Danfoss IXA Sensor Technologies,Series A,DNK,semiconductor,1760000.0,1.0,2009.0,operating,2010-03-23,528000.0,0.3,73333.33333333333,12.0,0.6744838734512878,100.0
21Cake Food Co.,Series A,CHN,hospitality,1460000.0,1.0,2004.0,operating,2010-01-22,438000.0,0.3,60833.333333333336,12.0,0.28898084908160737,100.0
Pluck,Series C,USA,web,17000000.0,3.0,2003.0,acquired,2006-11-14,13600000.0,0.8,472222.22222222225,18.0,1.5778598708306841,75.0
Liquid Accounts,Series A,GBR,software,1150000.0,1.0,,operating,2010-03-02,345000.0,0.3,47916.666666666664,12.0,2.6534914602818254,100.0
MapMyFitness,Series C,USA,health,23500000.0,5.0,2007.0,acquired,2013-06-19,18800000.0,0.8,652777.7777777778,18.0,4.4906824781169705,75.0
Acquisio,Series A,CAN,software,12100000.0,2.0,2003.0,operating,2012-08-07,3630000.0,0.3,504166.6666666667,12.0,0.6107849006360693,100.0
SiteWit,Series A,USA,search,2325000.0,1.0,2011.0,operating,2013-06-16,697500.0,0.3,96875.0,12.0,1.3878407054460857,100.0
McPhy,Series A,,cleantech,16889360.0,3.0,,operating,2010-07-01,5066808.0,0.3,703723.3333333334,12.0,9.524827410316503,100.0
Moseo (SeniorHomes.com),Series B,USA,web,5700000.0,2.0,2009.0,operating,2011-07-26,2850000.0,0.5,190000.0,15.0,1.968747506125295,90.0
Capevo,Series A,DNK,web,1000000.0,1.0,2007.0,operating,2010-03-02,300000.0,0.3,41666.666666666664,12.0,0.4275639539687664,100.0
B-Obvious,Series A,ISR,network_hosting,1000000.0,2.0,2005.0,operating,2010-02-01,300000.0,0.3,41666.666666666664,12.0,0.6474869346063068,100.0
TUC Managed IT Solutions Ltd.,Series A,CAN,software,1000000.0,1.0,2006.0,operating,2010-03-16,300000.0,0.3,41666.666666666664,12.0,0.36472881664375484,100.0
Interplay Entertainment,Series A,USA,games_video,980000.0,1.0,1982.0,operating,2010-03-17,294000.0,0.3,40833.333333333336,12.0,0.07272497954785657,100.0
Encap,Series A,NOR,mobile,2840000.0,2.0,2007.0,operating,2013-06-13,852000.0,0.3,118333.33333333333,12.0,0.9338733289243849,100.0
eegoes,Series B,USA,social,2097100.0,6.0,,closed,2011-07-26,1048550.0,0.5,69903.33333333333,15.000000000000002,22.232027173149778,90.0
OpenStudy,Angel,USA,education,1270000.0,1.0,2008.0,operating,2008-01-01,101600.0,0.08,70555.55555555556,9.0,0.27408955696870313,79.0
MGB Biopharma,Series A,GBR,biotech,3030000.0,4.0,,operating,2010-03-31,909000.0,0.3,126250.0,12.0,11.391063446225212,100.0
ONFocus Healthcare,Series B,USA,software,4940000.0,8.0,1985.0,operating,2010-04-14,2470000.0,0.5,164666.66666666666,15.0,1.1093213314983463,90.0
COMS Interactive,Series A,USA,biotech,25900501.0,4.0,,operating,2013-06-18,7770150.3,0.3,1079187.5416666667,12.0,13.03057261664852,100.0
Theraclone Sciences,Series B,USA,biotech,27084603.0,10.0,2004.0,operating,2013-03-25,13542301.5,0.5,902820.1,15.0,4.831055713503033,90.0
Entrada,Series A,USA,software,7551135.0,3.0,2005.0,operating,2013-11-26,2265340.5,0.3,314630.625,12.0,1.122192706331318,100.0
PolicyStat,Angel,USA,software,2580000.0,1.0,2006.0,operating,2012-06-22,206400.0,0.08,143333.33333333334,9.0,0.20258466186699225,79.0
BView,Series A,GBR,network_hosting,4014727.0,,2008.0,closed,2008-01-01,1204418.0999999999,0.3,167280.29166666666,12.0,0.5686362785930376,100.0
Leap Medical,Angel,CAN,biotech,1010000.0,3.0,,operating,2010-03-25,80800.0,0.08,56111.11111111111,9.0,4.213280403023188,79.0
Biomoda,Series A,USA,biotech,1000000.0,3.0,,ipo,2010-03-16,300000.0,0.3,41666.666666666664,12.0,7.9049452956451365,100.0
PEPperPRINT,Angel,DEU,biotech,676000.0,1.0,,operating,2010-03-31,54080.0,0.08,37555.555555555555,9.0,1.3553331973117815,79.0
Immunomic Therapeutics,Series A,USA,biotech,5217000.0,4.0,2005.0,operating,2013-10-17,1565100.0,0.3,217375.0,12.0,1.4650332053023905,100.0
On Demand Therapeutics,Series A,USA,biotech,2924369.0,1.0,2008.0,operating,2011-06-17,877310.7,0.3,121848.70833333333,12.0,0.5565296199141225,100.0
CytoSolv,Angel,USA,biotech,500000.0,1.0,2009.0,operating,2010-02-09,40000.0,0.08,27777.777777777777,9.0,0.32194051800502266,79.0
Redwood Bioscience,Series A,USA,biotech,8948300.0,2.0,2008.0,operating,2013-04-22,2684490.0,0.3,372845.8333333333,12.0,1.210795992093698,100.0
Thermalin Diabetes,,USA,biotech,8767094.0,1.0,2007.0,operating,2013-09-03,1753418.8,0.2,365295.5833333333,12.0,0.32702766192775323,55.0
Immunologix,Series A,USA,biotech,450948.0,1.0,2008.0,acquired,2011-07-20,135284.4,0.3,18789.5,12.0,0.48510693073854033,100.0
FilmLoop,Series B,USA,web,12600000.0,3.0,,closed,2006-05-01,6300000.0,0.5,420000.0,15.0,12.479995223999696,90.0
SensGard,,USA,hardware,275000.0,1.0,2004.0,operating,2010-05-30,55000.0,0.2,11458.333333333334,12.0,0.16493788287240768,55.0
Wedge Networks,Series A,CAN,security,800000.0,1.0,,operating,2010-03-22,240000.0,0.3,33333.333333333336,12.0,2.5841682825154604,100.0
ResQU,Series A,SWE,software,679000.0,2.0,,closed,2010-02-24,203700.0,0.3,28291.666666666668,12.0,5.117966726492675,100.0
Webspy,Series A,AUS,web,644000.0,1.0,1997.0,operating,2010-03-18,193200.0,0.3,26833.333333333332,12.0,0.14740642946031748,100.0
MiniMonos,Series A,,games_video,550000.0,2.0,2008.0,operating,2010-02-07,165000.0,0.3,22916.666666666668,12.0,0.9976681307849671,100.0
C2C Link,Series A,CAN,semiconductor,982000.0,2.0,,operating,2010-01-05,294600.0,0.3,40916.666666666664,12.0,5.258930067519895,100.0
REGEN Energy,Series A,CAN,cleantech,5982000.0,4.0,2005.0,operating,2011-09-12,1794600.0,0.3,249250.0,12.0,1.478102254216767,100.0
LiveQoS,Series C,CAN,enterprise,4982000.0,3.0,2004.0,operating,2013-11-05,3985600.0,0.8,138388.88888888888,18.0,1.624287980848365,75.0
Kneebone,Series A,CAN,software,482000.0,2.0,2004.0,acquired,2010-01-05,144600.0,0.3,20083.333333333332,12.0,0.5431991676949449,100.0
Nulogy,Series A,CAN,software,707000.0,2.0,2002.0,operating,2010-01-05,212100.0,0.3,29458.333333333332,12.0,0.4555077208687068,100.0
Prifloat,Series A,SWE,software,413000.0,1.0,2002.0,operating,2010-03-29,123900.0,0.3,17208.333333333332,12.0,0.2122773516885629,100.0
Collectric,Series A,SWE,hardware,287000.0,2.0,2003.0,operating,2010-03-10,86100.0,0.3,11958.333333333334,12.0,0.4678434545726504,100.0
Melody Management,Series A,,music,250000.0,1.0,,closed,2010-03-31,75000.0,0.3,10416.666666666666,12.0,2.3619801047132554,100.0
Visiarc,Series A,SWE,software,212000.0,1.0,2002.0,operating,2010-03-17,63600.0,0.3,8833.333333333334,12.0,0.20069683967769864,100.0
CircuitSutra Technologies,Series A,IND,semiconductor,198000.0,1.0,2005.0,operating,2010-01-14,59400.0,0.3,8250.0,12.0,0.2789325917140409,100.0
Paperlit,Series A,USA,advertising,600000.0,1.0,2009.0,operating,2010-03-22,180000.0,0.3,25000.0,12.0,0.6230921154731366,100.0
ClydeTec Systems,Series A,USA,semiconductor,35000.0,1.0,,operating,2010-02-04,10500.0,0.3,1458.3333333333333,12.0,1.9864079697603085,100.0
The Beauty Tribe,Angel,DEU,web,100000.0,,2010.0,closed,2010-04-01,8000.0,0.08,5555.555555555556,9.0,0.3786921804937574,79.0
Fondu,Angel,USA,web,575000.0,6.0,2010.0,acquired,2011-11-01,46000.0,0.08,31944.444444444445,9.0,2.689975741784547,79.0
Plum District,Series C,USA,web,30600000.0,3.0,2009.0,operating,2011-12-08,24480000.0,0.8,850000.0,18.0,4.103423413529009,75.0
Euthymics Bioscience,Series A,USA,biotech,66008945.0,5.0,,operating,2012-11-27,19802683.5,0.3,2750372.7083333335,12.0,17.18482152603257,100.0
RPI (Reischling Press),Series B,USA,manufacturing,10000000.0,2.0,1979.0,operating,2010-10-25,5000000.0,0.5,333333.3333333333,15.0,0.22920204986431827,90.0
EarlySense,Series C,ISR,biotech,28000000.0,7.0,2004.0,operating,2012-11-12,22400000.0,0.8,777777.7777777778,18.0,4.233869229997776,75.0
BPG Werks,Series A,USA,cleantech,1700000.0,1.0,2008.0,operating,2010-06-01,510000.0,0.3,70833.33333333333,12.0,0.535805551693469,100.0
BitPass,Series B,USA,web,13300000.0,6.0,2002.0,closed,2004-09-01,6650000.0,0.5,443333.3333333333,15.0,2.266552445786216,90.0
Orthocone,Series A,SWE,hardware,122000.0,1.0,,operating,2010-02-19,36600.0,0.3,5083.333333333333,12.0,2.224932821807777,100.0
Dilithium Networks,,USA,mobile,98170000.0,13.0,2001.0,closed,2010-06-03,19634000.0,0.2,4090416.6666666665,12.0,2.5265021437823467,55.0
Solexel,Series D+,USA,cleantech,126920614.0,10.0,2005.0,operating,2013-06-23,126920614.0,1.0,3525572.611111111,18.0,8.898482729136168,75.0
SchoolTube,Series A,USA,education,3050000.0,,2007.0,operating,2011-02-22,915000.0,0.3,127083.33333333333,12.0,0.4630668420325754,100.0
WSI Onlinebiz,Angel,GBR,consulting,50000.0,,2009.0,operating,2009-01-01,4000.0,0.08,2777.777777777778,9.0,0.2632943898350119,79.0
Nordic River,Series A,SWE,enterprise,1500000.0,1.0,2007.0,operating,2010-11-08,450000.0,0.3,62500.0,12.0,0.440472792154014,100.0
ConnectYard,Series A,USA,messaging,1250000.0,,2007.0,operating,2012-07-02,375000.0,0.3,52083.333333333336,12.0,0.43466820027355124,100.0
Passenger,Series A,USA,social,25630000.0,3.0,2005.0,operating,2010-10-06,7689000.0,0.3,1067916.6666666667,12.0,1.2097335498933819,100.0
Akira Technologies,Series A,,software,2000000.0,2.0,,operating,2005-03-16,600000.0,0.3,83333.33333333333,12.0,5.530683183625568,100.0
SoftRun,Series A,KOR,software,1470000.0,1.0,,operating,2005-04-17,441000.0,0.3,61250.0,12.0,2.700387614284466,100.0
Callio Technologies,Series A,CAN,software,1250000.0,2.0,2001.0,closed,2005-02-02,375000.0,0.3,52083.333333333336,12.0,0.43466820027355124,100.0
Repeatit,Series A,SWE,software,1230000.0,2.0,,operating,2005-06-01,369000.0,0.3,51250.0,12.0,5.344958328323863,100.0
Plethora Technology,Series A,USA,software,1000000.0,3.0,2000.0,closed,2005-06-09,300000.0,0.3,41666.666666666664,12.0,0.5967354775361052,100.0
All Copy Products,Series A,USA,hardware,750000.0,1.0,1975.0,operating,2005-03-28,225000.0,0.3,31250.0,12.0,0.055721202402804516,100.0
Genesis Operating System,Series A,ISR,software,500000.0,1.0,2003.0,operating,2005-06-10,150000.0,0.3,20833.333333333332,12.0,0.2383848866771885,100.0
Mobincube,Angel,ESP,mobile,946000.0,3.0,2008.0,operating,2013-09-23,75680.0,0.08,52555.555555555555,9.0,0.8288288987307676,79.0
Friend.ly,Series A,USA,web,5000000.0,12.0,,acquired,2011-01-01,1500000.0,0.3,208333.33333333334,12.0,35.34589680601498,100.0
IP Commerce,,USA,network_hosting,44028672.0,6.0,2005.0,operating,2012-08-17,8805734.4,0.2,1834528.0,12.0,1.6687511060591176,55.0
TuneUp,Series A,USA,music,15600000.0,2.0,2007.0,operating,2011-02-17,4680000.0,0.3,650000.0,12.0,1.0423402605385677,100.0
anywayanyday,Series A,USA,travel,10000000.0,1.0,2008.0,operating,2010-07-26,3000000.0,0.3,416666.6666666667,12.0,0.6035023384787987,100.0
Exoprise,Series A,USA,enterprise,3625089.0,,2009.0,operating,2013-01-04,1087526.7,0.3,151045.375,12.0,0.7089904495024741,100.0
Callvine,Series A,USA,mobile,4000000.0,1.0,2011.0,operating,2010-02-01,1200000.0,0.3,166666.66666666666,12.0,1.439662704334385,100.0
SimpleTuition,Series C,USA,finance,30952000.0,4.0,2005.0,operating,2013-05-16,24761600.0,0.8,859777.7777777778,18.0,2.7333423087062796,75.0
Petflow,Series B,USA,pets,15000000.0,2.0,2010.0,operating,2011-07-06,7500000.0,0.5,500000.0,15.0,2.7933844442821747,90.0
500px,Series A,CAN,photo_video,9325000.0,8.0,2004.0,operating,2013-08-07,2797500.0,0.3,388541.6666666667,12.0,2.712670787352349,100.0
Funding Gates,,USA,enterprise,1163601.0,,2009.0,operating,2013-10-01,232720.2,0.2,48483.375,12.0,0.4323878975317996,55.0
Sparkroom,Series A,CAN,advertising,4000000.0,1.0,2007.0,acquired,2008-03-18,1200000.0,0.3,166666.66666666666,12.0,0.4716995632405855,100.0
ClearSlide,Series B,USA,enterprise,39000000.0,4.0,2009.0,operating,2012-08-29,19500000.0,0.5,1300000.0,15.0,4.43958347159877,90.0
Taskmit,Angel,GBR,web,18316.0,1.0,2010.0,closed,2010-11-01,1465.28,0.08,1017.5555555555555,9.0,0.32104934173207683,79.0
Convoke Systems,Series B,USA,software,5500000.0,2.0,2006.0,operating,2010-07-26,2750000.0,0.5,183333.33333333334,15.0,1.1171356332663651,90.0
Zulama,Angel,USA,education,200000.0,,2009.0,operating,2013-02-02,16000.0,0.08,11111.111111111111,9.0,0.2986028772524672,79.0
Cerenis Therapeutics,Series C,FRA,biotech,79576170.0,8.0,,operating,2010-10-21,63660936.0,0.8,2210449.1666666665,18.0,46.32275143076178,75.0
Tyfone,,USA,mobile,5300000.0,3.0,2004.0,operating,2012-02-09,1060000.0,0.2,220833.33333333334,12.0,0.644972566858883,55.0
Immune Design,Series C,USA,biotech,99000000.0,7.0,2008.0,operating,2013-10-30,79200000.0,0.8,2750000.0,18.0,8.193696305096479,75.0
Red Lambda,,USA,software,15008650.0,1.0,2005.0,operating,2012-09-28,3001730.0,0.2,625360.4166666666,12.0,0.2507583995850265,55.0
Fast Society,Angel,USA,messaging,275000.0,3.0,2009.0,operating,2010-11-01,22000.0,0.08,15277.777777777777,9.0,0.9447053996587842,79.0
Coreworx,Series B,CAN,software,8670000.0,7.0,1997.0,operating,2005-04-04,4335000.0,0.5,289000.0,15.0,1.7678528056036888,90.0
